Date,ret,open_gap,flags
2008-10-24,-0.12202908932968193,-0.0023443937864854325,extreme_return(>10%)
2008-10-29,0.06847718128510505,0.06382224101599343,large_open_gap(>5%)
2009-05-18,0.17744066491310173,0.00040853568283916175,extreme_return(>10%)
2014-10-07,-0.011723531364537632,-0.006059983705009819,calendar_gap(>5d)
2016-11-09,-0.013056610804363489,-0.0557203756717507,large_open_gap(>5%)
2020-03-13,0.03806507612689369,-0.05031733201199062,large_open_gap(>5%)
2020-03-23,-0.12980466070471242,-0.09144755068511634,"extreme_return(>10%), large_open_gap(>5%)"
2025-02-01,-0.0011166221250199504,0.0008592340786426345,weekend_session
2025-04-07,-0.03243254628305536,-0.05003607889365114,large_open_gap(>5%)
